Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK56,OUT027,4850.400638389275
FDK58,OUT017,1685.9172787459743
NCJ42,OUT035,1665.3317294464318
FDZ34,OUT027,5025.439760195413
FDA52,OUT018,2472.8399034284957
NCR29,OUT013,902.6118337810115
FDT48,OUT035,3310.819798581919
DRJ51,OUT019,551.4399735062905
NCS54,OUT046,2922.328745627017
FDV01,OUT035,2537.3514905102934
DRG51,OUT027,4293.268195499398
NCG42,OUT013,2151.569272342305
FDA51,OUT049,1897.3164966944473
FDV19,OUT010,395.1606877719182
NCT18,OUT045,2996.838093484749
NCS41,OUT045,3040.116409916085
FDO03,OUT046,3766.2739724543226
FDL12,OUT010,130.7504145746093
FDY37,OUT010,349.1206851247266
FDI58,OUT049,1513.0853984889472
FDT28,OUT018,2100.226289467106
NCC42,OUT010,338.1981016925986
FDO01,OUT017,2116.9317151503506
FDJ02,OUT013,2402.160853476079
FDQ04,OUT018,578.8924700744767
DRL47,OUT013,2051.2234551778315
FDZ32,OUT035,1752.0807063735333
FDC35,OUT035,3428.1308688521717
FDX14,OUT045,1186.9748304696104
FDZ35,OUT013,1703.1590700653533
FDL14,OUT013,2561.4527252270836
FDO04,OUT049,880.1336976240834
DRK11,OUT017,2473.8954281291703
FDB44,OUT018,2991.2424525635047
FDZ50,OUT049,3040.1826840107956
FDI12,OUT027,2394.43327775477
FDU43,OUT017,3904.411115876326
FDD58,OUT010,239.4523124699881
FDB27,OUT017,3225.296730982452
FDB04,OUT018,1199.2227144921765
NCO17,OUT013,1947.8125296105181
FDL12,OUT017,930.3574272887415
DRJ13,OUT049,2641.2534489042687
FDD57,OUT045,1575.6676074921552
FDW19,OUT035,1815.2134084014301
DRD27,OUT018,1395.2834157437067
FDH27,OUT027,3827.4978339167087
NCW30,OUT027,6745.156846438585
FDR40,OUT018,1116.197024939557
FDG05,OUT013,2577.0139321972656
NCY41,OUT019,86.40287813012014
FDI38,OUT018,2915.3358352280084
FDR20,OUT046,679.62979165623
FDE09,OUT017,1791.1152825500565
FDN50,OUT019,229.16117629112682
DRF27,OUT045,2507.7739543321095
DRF51,OUT013,593.4119226268942
NCO02,OUT019,164.2096357646667
FDB51,OUT027,1718.870952852418
FDJ50,OUT013,854.7076601337749
FDN52,OUT013,1391.1654263849891
FDX14,OUT013,1243.5109049239804
FDT27,OUT019,567.0075570522333
FDV10,OUT013,660.0358745004364
FDU33,OUT046,722.0625277995396
FDU58,OUT046,3070.486370744725
NCP42,OUT027,5090.602607868172
FDL51,OUT027,5566.531648642187
DRH15,OUT027,1296.2089464181197
FDU16,OUT017,1384.2718857359728
FDW15,OUT017,2450.034742327292
FDQ44,OUT045,1994.2821485414784
NCI06,OUT027,4715.193697692324
DRK23,OUT019,608.5760827785318
FDC28,OUT035,1800.6258138629485
NCY17,OUT019,104.51264605569418
NCV05,OUT018,2168.6447406958428
FDM34,OUT019,319.64673695650094
DRD60,OUT027,4786.238420616862
FDT38,OUT046,1397.7348201357743
FDQ57,OUT018,2048.318819042193
FDE59,OUT027,1047.5854318896136
NCM43,OUT046,2688.074159112686
DRI51,OUT049,2810.0622182955394
NCG30,OUT017,2036.7326555494762
NCK54,OUT035,1879.6303210287888
FDQ16,OUT019,264.58589002245003
FDI36,OUT013,3248.1309092039264
FDX16,OUT027,3918.7278523944096
FDA34,OUT046,2864.76831225341
FDJ48,OUT018,3512.704651156543
FDU47,OUT035,2272.3396516344915
FDS39,OUT046,2354.9505461171666
FDD11,OUT046,4154.9279825217345
FDM16,OUT027,2009.6682240437126
FDU56,OUT018,2578.915106883029
FDQ32,OUT017,1997.182755696447
DRK35,OUT013,629.8058179235588
FDA58,OUT049,3869.9962621397103
DRG48,OUT019,346.36675825611815
FDT59,OUT010,590.3308740494431
FDQ31,OUT019,216.8735523011776
FDS51,OUT018,872.9429666494757
FDW32,OUT027,2348.785252808548
FDI15,OUT027,6859.243893096769
NCV30,OUT017,996.5753064351036
DRG25,OUT049,3090.8413183609305
FDT02,OUT013,523.3719530922542
FDO33,OUT027,3041.1906678101186
FDP38,OUT035,822.8914544999714
FDZ45,OUT035,3258.744057531181
NCA54,OUT027,4716.864800419298
FDU33,OUT017,728.7138306765241
FDN58,OUT017,3854.2670270176477
FDI05,OUT045,1229.853035290514
FDM57,OUT019,199.38842443720273
NCS42,OUT027,2418.0268101766246
FDB57,OUT045,3645.826063437986
FDC03,OUT045,3235.6542625916672
FDZ58,OUT013,1968.3892655419802
NCK29,OUT045,2050.5508788914794
NCR53,OUT045,3710.8237956515113
FDE26,OUT027,3836.787946037176
FDU52,OUT049,2546.6542498091712
FDE41,OUT027,2266.7132836218275
FDU38,OUT018,2684.3647237035875
FDA52,OUT017,2897.265758351876
FDW46,OUT046,1059.285965620578
DRI59,OUT035,3715.473695463127
FDT38,OUT035,1379.4437372240666
FDL33,OUT018,2788.9620619049983
FDQ01,OUT027,6567.512023419871
FDJ08,OUT046,3150.9154275031306
FDQ47,OUT049,573.8226707066171
NCZ18,OUT013,4174.322448398116
FDE29,OUT017,978.9020299099418
FDF10,OUT027,3868.8690549233834
FDC48,OUT049,1362.1548131507825
FDY58,OUT013,3778.481784827043
NCX30,OUT010,628.1379589313099
FDV11,OUT013,2914.4653554697015
FDT46,OUT046,792.9665649050266
DRD01,OUT019,135.08022002944222
FDQ11,OUT013,4245.803798780454
NCM41,OUT017,1503.0044546255108
NCC55,OUT013,579.0641856478974
FDG45,OUT027,5584.37536864175
NCQ54,OUT049,2752.4474575301947
FDM34,OUT045,2119.1033072635046
FDD17,OUT019,571.8709288288421
FDN38,OUT027,6492.322559385275
FDB53,OUT018,2088.2864019383155
NCL06,OUT035,4329.722846800716
NCV18,OUT019,199.9497855363063
FDX25,OUT013,2997.905685872687
FDB39,OUT046,891.1808978568797
FDC33,OUT049,3256.717452943897
NCO14,OUT018,607.90447020634
FDA58,OUT027,6171.115282034746
NCQ02,OUT017,3070.292176398668
NCR53,OUT017,3745.743135755681
FDN52,OUT046,1439.387372243128
FDG26,OUT046,4228.935770858129
FDE23,OUT027,1328.2900553043264
DRI37,OUT013,949.7858829924137
DRH37,OUT018,2334.137835561602
FDO01,OUT035,2083.6752007654272
FDK45,OUT049,1864.8454110440962
FDP23,OUT049,3596.2523871298517
FDM33,OUT035,3625.4275762068146
FDD36,OUT017,1961.2040693440579
FDL56,OUT017,1386.5918597919867
FDT27,OUT010,604.2972731435959
FDG52,OUT017,704.1061724809304
NCL42,OUT035,4019.1104446493323
DRJ24,OUT046,3061.9875274632395
FDV38,OUT046,840.607691176999
FDT35,OUT045,2783.4228722385533
FDY51,OUT045,3612.9083128863977
FDC37,OUT017,1725.1831228985566
NCP43,OUT013,2983.823243994482
FDO33,OUT045,1833.5625192681305
FDW04,OUT018,1842.661644511913
NCC31,OUT046,2553.2645174108025
FDK22,OUT049,3571.677286518513
FDJ50,OUT017,882.9756973609594
FDV13,OUT017,1443.239908851937
DRL60,OUT017,2500.5719597084862
FDW03,OUT017,1703.9582089549021
FDY27,OUT035,2933.518317153744
FDB39,OUT027,1521.8433699366556
FDU59,OUT045,2680.247138995208
FDZ57,OUT049,2123.330435579828
FDO21,OUT049,3714.878462131818
FDS43,OUT018,2651.449448232958
FDU28,OUT010,468.6496449389067
FDC51,OUT010,298.57241161205707
FDW16,OUT010,211.22004345323353
FDP32,OUT010,314.3722725264179
FDB60,OUT019,470.5359024120428
NCQ30,OUT046,1974.0643275205873
FDD26,OUT049,3049.4550093238804
FDI44,OUT045,1249.468180088133
DRH23,OUT046,901.0094702294971
FDO44,OUT046,1799.3479200586803
FDG04,OUT046,3085.1635533207614
FDM32,OUT027,2465.4780006793067
FDM09,OUT013,2789.922854091724
FDZ47,OUT013,1602.0657505762447
FDM40,OUT027,3776.7704693748237
FDY48,OUT017,1656.3249931456662
NCM30,OUT045,667.6065865444486
FDX36,OUT010,579.4174382065819
DRF03,OUT017,611.6391984860613
FDN51,OUT049,4282.816522434833
FDM57,OUT049,1376.0544652202454
FDB35,OUT049,1527.9999342848564
FDY13,OUT027,2119.676561006579
FDA37,OUT017,2068.120807691929
NCX53,OUT017,2323.050812626917
FDD59,OUT018,1126.2520866112704
FDX10,OUT019,89.84055570627197
FDC03,OUT018,2767.6849767388303
FDW43,OUT035,3721.2910290780756
FDW10,OUT046,2890.638348880836
FDY14,OUT027,6819.4777434023235
FDV43,OUT045,715.4312685754755
FDO40,OUT013,2465.437545528154
FDP46,OUT027,2455.319321487981
NCE43,OUT019,406.37295198637366
FDD05,OUT035,1956.4673218538915
FDJ60,OUT010,405.7115025405408
DRE27,OUT018,1339.7268999793541
FDO11,OUT035,4143.151953734336
DRG11,OUT027,2871.2308855996434
FDK33,OUT010,539.1608920713272
DRM23,OUT045,2798.7153150960694
FDJ02,OUT027,3853.631036136394
NCZ05,OUT045,1711.28828525438
NCL30,OUT013,2063.277947055341
FDZ19,OUT018,2466.295549516449
FDM45,OUT049,1985.0400957896793
FDO36,OUT046,2931.3537827233913
NCK31,OUT045,816.2805328403554
DRJ37,OUT045,2523.0609331743667
FDP24,OUT018,1675.1280042184603
FDF46,OUT013,1892.4896190010684
FDX46,OUT019,142.018854144241
NCL18,OUT045,3182.695805262755
FDJ26,OUT013,3503.4745043529438
FDJ07,OUT045,1889.4375789299584
FDY15,OUT013,2542.4618026755647
DRG01,OUT045,1211.8521756846774
FDF58,OUT045,1048.9546002055392
FDZ14,OUT019,292.8322765992209
FDP31,OUT049,1051.3497607887043
FDH45,OUT013,672.9085141212806
FDA09,OUT010,447.0342166231301
FDW31,OUT035,3273.460226378994
FDA57,OUT046,650.7842468982574
NCE55,OUT035,2911.9037436994486
FDC17,OUT019,510.75447693844603
FDC59,OUT013,1038.890798211511
FDA22,OUT013,2768.85372768545
FDK52,OUT035,3702.169669700861
NCM26,OUT046,2502.4150831316
NCT53,OUT035,2745.5577916969073
FDW45,OUT018,2090.7268546792825
NCI18,OUT035,3663.266677041496
FDE38,OUT018,2320.719291972463
FDF08,OUT019,215.43539406265336
FDY58,OUT010,586.8229131687806
FDF58,OUT019,153.75134905412006
FDX39,OUT017,3460.515611692188
FDB44,OUT049,3487.2771779658697
FDF28,OUT013,2062.6512327043665
FDE39,OUT013,1924.5727712953405
FDT37,OUT018,3580.16870836253
FDZ45,OUT017,3277.0351404428884
FDO40,OUT035,2473.7516741243844
FDM57,OUT027,2310.7562372558205
DRG36,OUT017,2824.7168528790435
FDY36,OUT010,162.30700678920584
DRL60,OUT027,3993.983347843751
FDS25,OUT019,267.2982564603062
DRF49,OUT027,2987.857602055659
FDP16,OUT045,4045.478340234841
FDS60,OUT049,2973.062947245452
FDU15,OUT027,1105.9978372397368
FDK43,OUT046,2083.7309481654625
FDN25,OUT046,951.4905099373257
FDE53,OUT049,1716.8902219441509
FDB22,OUT013,2564.9475309142263
FDE39,OUT017,1964.4805885572484
FDX35,OUT035,3754.562019568288
NCG54,OUT049,2792.514750658
FDH27,OUT035,2401.796532442384
NCK42,OUT013,3558.699461126067
FDS25,OUT049,1786.969140453125
FDI10,OUT018,2437.4173947899544
FDU35,OUT035,1648.6664732188533
FDI04,OUT017,3278.2002936912645
DRK23,OUT035,4162.495830079677
FDB53,OUT019,356.743069947069
FDY02,OUT049,4327.833219618978
FDM60,OUT035,642.5946068389414
NCJ31,OUT010,603.490258149596
DRP35,OUT017,2067.2723127924232
NCQ30,OUT018,1724.544754023582
DRL11,OUT010,397.54011734854726
FDU01,OUT013,3032.496122545474
FDR39,OUT035,2964.799639731643
FDO08,OUT046,2728.0255905844447
FDC02,OUT045,4300.362756551286
NCZ29,OUT035,2085.721257307794
FDF29,OUT010,317.54974489017013
FDZ23,OUT017,3077.9059231894307
NCU53,OUT018,2329.2301829492258
NCW30,OUT013,4271.345809819137
NCM26,OUT027,4066.7652049100034
FDV50,OUT027,3255.0613408250993
FDW15,OUT049,2401.812796469153
FDI35,OUT027,4781.159081021199
FDO11,OUT017,4116.546742226396
FDN48,OUT046,1508.31709538423
NCA17,OUT049,2452.484230302195
NCN54,OUT013,1277.0913964226725
FDP22,OUT013,794.6750911351426
NCB54,OUT035,2073.995122227997
FDD08,OUT045,603.2867627387434
DRM48,OUT010,62.88316108864433
FDG41,OUT027,2943.9467112511534
FDE44,OUT027,1380.6885225731844
FDE26,OUT035,2370.010611604604
NCS38,OUT013,1856.1109779947426
NCJ54,OUT018,3264.021716209895
FDI40,OUT019,238.5662517849944
FDN45,OUT018,3165.030075197504
FDU43,OUT046,3949.3074102959727
FDI04,OUT010,498.0456583302439
NCC07,OUT018,1459.7243458546277
NCC07,OUT019,252.37400903306343
NCD18,OUT045,3812.5805223804464
FDU55,OUT035,4265.618345325303
FDX59,OUT035,559.290798505466
FDR52,OUT049,3142.209627690124
NCP17,OUT013,1013.7615368416599
FDQ32,OUT045,1995.5199299772005
NCT17,OUT049,3098.714568920199
FDO10,OUT049,928.8969301629434
FDE32,OUT049,566.8968786196108
FDN44,OUT045,2599.5887513719927
FDH02,OUT035,1454.3260207616245
FDK60,OUT013,1609.3388337198649
FDS24,OUT019,209.1214000094535
FDL03,OUT010,492.4148223712434
FDB46,OUT027,5542.069549149474
FDO48,OUT049,3668.887647647757
FDZ39,OUT049,1679.7947486183757
FDT02,OUT027,1035.7556499713148
FDC50,OUT013,1542.0677759307073
FDP39,OUT035,826.6882314740076
DRG15,OUT018,835.8837410759479
FDP10,OUT018,1448.6088986675481
FDF53,OUT027,4760.0391869824325
FDN34,OUT045,2799.558577531696
FDK02,OUT045,1977.7553392599216
FDC23,OUT045,2895.405343869583
FDJ10,OUT019,337.9142229022332
FDE53,OUT035,1751.8095620483205
FDR25,OUT035,4396.928864016248
FDW50,OUT046,2724.762706931346
FDS09,OUT049,829.4771373402305
FDW49,OUT010,438.16993999950205
FDU51,OUT046,2931.30296164097
FDF28,OUT018,1766.2773316504645
NCY30,OUT018,2525.449088373626
FDD44,OUT045,4288.672722662504
FDX09,OUT017,2923.437485182635
NCF30,OUT013,2058.1279077306854
FDZ50,OUT019,446.2003474718988
FDW37,OUT013,1445.1643246407082
FDD11,OUT049,4199.824276941381
DRH39,OUT018,1038.072329242725
FDA36,OUT049,3041.4271674508736
NCG43,OUT049,1497.0060322936772
FDF02,OUT035,1689.4224124058424
FDP57,OUT027,2730.010006821429
NCE42,OUT017,3816.279738494044
NCR38,OUT027,6564.235849380669
FDP03,OUT019,301.6127120314893
FDO51,OUT035,681.1296975604093
NCQ42,OUT046,2095.7836392935246
NCM41,OUT046,1481.3877202753106
FDH48,OUT027,2302.202629376724
DRF60,OUT046,3904.104206037081
FDJ27,OUT035,1650.3265708138326
FDQ14,OUT013,2481.8986852408048
FDN27,OUT017,1930.7173194845516
NCQ02,OUT046,3106.874342222083
FDJ33,OUT049,2051.1917754362157
FDP07,OUT027,5120.144046956547
DRE01,OUT049,3984.761210949442
FDU36,OUT045,1640.211281444661
FDL28,OUT017,3775.6371193260475
NCX53,OUT046,2308.0853811537013
FDZ39,OUT013,1684.7832257761143
NCP42,OUT013,3223.5751859527863
FDJ14,OUT035,1324.7199096989498
FDK04,OUT049,897.3263940156032
NCC19,OUT017,3213.4127014695623
FDS09,OUT018,712.9572176305467
FDZ02,OUT046,1634.7907518527777
FDD35,OUT018,1703.0107816554691
NCY42,OUT017,2375.018391527656
FDB05,OUT045,4086.5357709032132
FDF20,OUT035,3216.641988271259
NCO41,OUT018,1359.7940796193002
FDC40,OUT027,2161.113813427997
FDV58,OUT045,3242.094846013729
FDZ57,OUT045,2128.3189127375667
DRM35,OUT046,2957.39238190163
DRN36,OUT018,1312.478803431257
FDQ13,OUT046,1370.1321773850752
DRO35,OUT010,277.7026188729135
NCD43,OUT035,1710.7612508942937
FDA51,OUT018,1607.1825816194348
NCX17,OUT027,6057.764739617934
NCZ17,OUT049,626.4516946732276
FDR11,OUT027,4196.892806011291
FDW34,OUT049,4013.1233027277485
FDN50,OUT017,1505.8661874010304
FDS09,OUT046,809.5232287092765
FDS48,OUT018,2122.046806498098
FDL44,OUT049,2670.9383690474015
DRF48,OUT018,2657.3801888258254
FDA14,OUT018,2076.599937736851
NCD30,OUT049,1566.283613719755
FDI16,OUT017,825.4242838441085
NCG06,OUT035,4264.368617186608
DRZ24,OUT035,1979.3478797069256
NCS17,OUT045,1542.31703855611
FDB37,OUT045,3969.687977472685
FDE10,OUT035,2140.4349761768276
FDC57,OUT045,3147.2569855827896
FDM12,OUT018,2647.574248664186
FDE24,OUT049,2302.835694667588
FDW22,OUT045,3627.1286968424097
DRD01,OUT027,1497.3152390291996
NCZ18,OUT027,6589.56651594424
FDN49,OUT045,644.5908893327594
FDR22,OUT035,1842.4739674966895
FDV08,OUT019,106.2787043726014
FDY39,OUT046,3061.7569508426077
FDV36,OUT049,2051.9802506760575
FDO60,OUT045,710.1293409986436
FDU04,OUT027,3249.179465573322
FDR20,OUT027,1330.027189446043
FDW19,OUT019,266.42145932088624
FDU40,OUT049,3188.927656466552
FDK15,OUT045,1595.2341126979497
DRF15,OUT035,2486.9737862924394
FDQ25,OUT017,2862.4898288087843
FDI48,OUT019,128.14158591464343
FDS49,OUT046,1256.0789030257993
FDV22,OUT046,2591.864735535519
NCV42,OUT046,1796.1116952332357
FDX26,OUT046,3028.173892644156
FDI33,OUT018,1247.0670765791074
FDZ14,OUT049,1989.618327618198
FDG10,OUT013,914.9222529908368
FDM38,OUT018,704.0595642533242
FDG26,OUT027,6644.50465301093
FDH46,OUT035,1667.3523484474917
FDN13,OUT018,1388.7944066996474
FDU57,OUT035,2466.027223546569
NCI06,OUT046,2959.1160878272
FDM38,OUT045,855.0403387232966
NCG42,OUT010,306.75362146214457
FDL39,OUT045,2958.836391216004
FDT31,OUT019,459.4467436208636
FDV59,OUT013,3577.474233036834
FDB49,OUT035,1647.3384496875908
FDD58,OUT049,1661.8822685917144
DRN59,OUT046,720.0391684394751
FDX48,OUT049,2513.2369141449385
FDQ11,OUT049,4222.5242387110075
FDY12,OUT049,846.5686591376802
FDQ11,OUT045,4244.140973061208
DRI11,OUT017,1904.2149013009303
FDY32,OUT027,4287.3863202476205
FDS51,OUT045,975.1985415367153
FDR19,OUT010,355.26971173600964
DRB13,OUT018,2687.756122380973
FDS21,OUT035,998.1765978900407
FDQ40,OUT045,2899.60592525058
NCE55,OUT013,2903.5896151032175
FDX43,OUT027,4338.91622044562
FDS12,OUT049,2065.273563256436
DRK01,OUT027,2545.7468043095673
FDN25,OUT017,896.6172612022021
FDB60,OUT046,3216.970891702641
FDQ13,OUT017,1361.8180487888444
DRK13,OUT045,3243.5015829761514
DRF25,OUT018,480.3459410083226
NCD42,OUT019,95.74467466149258
FDW25,OUT045,1388.4880648510161
NCV29,OUT027,4700.02171032008
NCK42,OUT035,3540.40837821436
DRJ13,OUT027,4166.416768437313
DRD15,OUT017,3837.985974052177
FDM27,OUT045,2570.761507409628
FDZ50,OUT018,2604.7608655376853
FDC04,OUT046,3997.9936555582344
FDF50,OUT049,3238.8127219554644
FDP15,OUT045,4252.064862683696
FDK46,OUT035,4279.9236893807965
FDZ56,OUT018,2377.2592901940284
FDY60,OUT049,2359.0117654120595
FDB10,OUT035,3911.859127898133
FDR57,OUT045,2565.212353976233
FDU58,OUT049,3087.1146279371865
FDH02,OUT046,1452.6631950423784
FDP48,OUT013,3007.8420975462877
FDI46,OUT035,4163.831371097787
FDW56,OUT013,3187.567717174281
NCM19,OUT010,269.5644874636762
FDS50,OUT027,5760.150994689259
FDK24,OUT013,713.9055321541016
FDO36,OUT017,2962.9474713890677
FDK45,OUT027,3057.2972536679654
NCL05,OUT045,698.4943007943214
FDL32,OUT018,1582.8017335857526
FDA28,OUT049,2060.9836671547187
FDY36,OUT018,1034.5142797230133
FDP32,OUT018,1794.8811524449488
FDL50,OUT046,2019.1347475706657
DRC24,OUT049,2487.0678408435615
NCS18,OUT017,1755.565957804988
FDD16,OUT017,1212.6542909526233
NCV18,OUT013,1389.7361787274763
FDX07,OUT046,3020.628506249124
NCZ05,OUT027,2790.9620819693832
NCI31,OUT013,572.2877401760129
FDK14,OUT049,1362.3337905039432
NCR06,OUT045,683.531522850488
NCF54,OUT049,2843.418760583071
DRG23,OUT010,378.7061983871149
FDD53,OUT046,689.1728805533776
NCM31,OUT027,3700.5803754398808
FDT16,OUT017,4323.86028024567
FDR40,OUT035,1290.8224614718474
DRG25,OUT017,3040.9565467835455
FDT10,OUT035,973.0329227750474
FDY32,OUT013,2698.876182492497
FDN50,OUT035,1515.8431417165075
FDZ35,OUT019,252.38024105209706
NCP54,OUT045,1994.4138439509643
NCD07,OUT035,1837.725840531913
FDS02,OUT018,2782.671337389232
DRN59,OUT018,656.3940793749032
DRB24,OUT013,2561.702025149929
FDP37,OUT027,3354.7789357671527
DRB01,OUT018,2693.2051501821156
FDR47,OUT046,3218.3719408651505
NCM31,OUT010,358.9329506355016
NCF06,OUT027,6717.22047866244
NCV17,OUT027,3442.732780205651
FDS10,OUT049,2933.110662993759
FDN52,OUT035,1426.0847664891587
FDZ48,OUT013,1847.9203899659146
FDJ48,OUT049,4105.564582567225
DRB13,OUT027,4973.909859997413
FDV59,OUT017,3575.8114073175875
FDL32,OUT035,1817.3811134641176
FDZ12,OUT035,2338.0637826578923
NCR06,OUT027,1193.8196188487477
FDP51,OUT017,1957.149402863751
FDY22,OUT013,2336.093442573596
FDZ38,OUT049,2802.3783103595997
NCO54,OUT035,869.6384972538956
FDR23,OUT035,2877.7757683838945
FDM38,OUT049,886.6340273889734
FDS25,OUT013,1846.830866345987
FDZ22,OUT013,1367.9723332529436
FDZ20,OUT019,612.4869144151578
FDD45,OUT010,231.0100273579112
FDN03,OUT049,4109.697850586365
NCW30,OUT046,4277.997112696121
FDY24,OUT027,1560.0044483188708
FDJ26,OUT019,510.1049088007128
FDM15,OUT049,2502.350229045187
NCW54,OUT027,1611.5343485168705
FDA23,OUT045,1644.7383069815962
FDA39,OUT019,96.53949678131698
FDZ12,OUT017,2371.3202970428156
NCB42,OUT046,1897.2911832802056
FDL16,OUT046,744.5056888622228
FDO24,OUT019,386.2761287612391
NCP42,OUT046,3186.99302012937
FDR19,OUT018,2070.5398753366226
DRL01,OUT045,3845.005721032716
FDV37,OUT046,3277.399031203254
FDI41,OUT010,356.2333230245076
FDF58,OUT049,1007.3839572243847
NCF43,OUT018,2002.0058791635047
FDN02,OUT049,3387.8473382539914
NCP41,OUT035,1756.4129208038692
NCY17,OUT027,1300.4197189429242
FDL58,OUT027,6873.679376227642
NCA30,OUT027,4916.366021718149
FDE46,OUT018,2112.7021748557336
FDY38,OUT035,3813.486933342617
NCH29,OUT027,2582.038685720578
FDO20,OUT045,4192.078834741132
FDP44,OUT018,1435.802702528758
FDM02,OUT027,2408.000193814786
FDJ14,OUT027,2173.7461310024105
FDH04,OUT010,216.9123174765905
DRK23,OUT046,4182.449738710631
NCW05,OUT046,1737.1781668127765
FDF12,OUT049,2415.1379379809177
FDL51,OUT019,511.70078505939523
FDN03,OUT018,3535.09618520192
DRJ37,OUT049,2474.8389873162273
FDM12,OUT019,454.0157787261171
FDA16,OUT045,3666.5931690251855
NCB07,OUT017,3230.4105989892205
NCI17,OUT019,234.7436271869974
FDR51,OUT046,2458.361927020515
FDJ55,OUT045,3714.9507095780145
NCZ17,OUT013,616.4747403577508
FDU25,OUT013,959.9822331758626
NCG18,OUT045,1696.17250966435
DRM11,OUT017,4293.348167439743
FDH16,OUT035,1497.1725207782076
FDZ04,OUT018,854.476440854867
NCX53,OUT035,2326.3764640654094
FDX38,OUT027,1369.7273077257441
FDX09,OUT046,2918.4490080248966
NCW05,OUT018,1500.2319595881634
NCS41,OUT017,3040.116409916085
FDI26,OUT046,2934.1015291871954
NCZ41,OUT027,3341.3440825366247
NCK06,OUT046,2019.7758306026142
FDX23,OUT027,2594.0005304683646
NCA42,OUT046,2597.2844496449097
FDC20,OUT049,870.823371306177
DRC49,OUT018,2028.433758704619
FDX01,OUT013,1918.929724735331
FDC08,OUT045,3725.5492576729157
FDC02,OUT017,4262.117765008626
FDK10,OUT045,2958.111991877526
DRC24,OUT013,2508.6845751937612
FDW16,OUT019,223.57249337622238
NCU06,OUT018,3234.3450616766177
DRA59,OUT045,3041.7240927611015
FDR24,OUT019,218.78486460017598
DRL35,OUT018,583.6620068878367
FDA49,OUT013,1400.7858955346223
NCC55,OUT046,580.7270113671436
DRD24,OUT019,345.1807570954154
NCE55,OUT049,2913.5665694186946
FDT33,OUT045,2779.9964520098456
NCT53,OUT013,2708.9756258734915
FDS26,OUT046,4285.585434180315
FDL22,OUT018,1269.9363217857517
FDP44,OUT017,1702.8960599875313
FDC52,OUT018,2107.3594858694078
FDI53,OUT010,405.1069073416195
FDZ23,OUT046,3074.580271750938
NCT18,OUT013,3005.15222208098
FDR13,OUT046,1914.7816577618873
FDB09,OUT010,300.1378063604659
FDZ60,OUT013,1769.5346243281658
FDB11,OUT046,3719.0232961127795
FDC10,OUT018,1684.2203036804924
FDW56,OUT035,3200.870322928251
FDK14,OUT027,2272.7272217030927
DRE27,OUT027,2582.038685720578
FDA38,OUT017,3982.6670614489212
FDT11,OUT045,3117.3648773567543
FDP15,OUT035,4242.087908368219
FDV27,OUT035,1433.4875082734254
FDS36,OUT027,2909.2599011523716
FDY40,OUT027,1362.9108339883644
NCF19,OUT049,804.1253590022532
FDF53,OUT045,2989.2550662313524
FDS14,OUT027,4117.426538037145
FDE56,OUT046,1024.9024108844278
FDZ19,OUT035,2934.0705903331873
FDZ46,OUT013,1841.0471000517236
FDR16,OUT046,3517.669761381926
FDG29,OUT018,564.9865675250069
NCE30,OUT017,3530.2892513269007
FDZ40,OUT046,854.8487233117362
FDG58,OUT018,2192.579923392133
DRH03,OUT013,1541.9181604667629
FDZ47,OUT045,1610.3798791724755
FDV04,OUT018,2226.8191146248605
FDZ10,OUT018,1764.8182261316447
FDG46,OUT017,1858.302725653145
NCF07,OUT045,1627.5076095852546
FDY44,OUT035,3205.510593889293
FDB21,OUT013,4008.7631959486744
FDS20,OUT035,3008.31071874222
FDS49,OUT049,1299.3123717261997
FDX55,OUT027,5717.108670955613
NCQ02,OUT018,2636.363391889012
FDR25,OUT013,4365.33517535057
DRG39,OUT045,865.7019652178676
FDB46,OUT046,3519.8570052293194
NCC30,OUT018,2523.6735117383437
FDE58,OUT035,1952.6487377749302
FDC05,OUT019,477.8781796057874
FDY15,OUT046,2575.7183170604885
FDG14,OUT046,2465.585074691079
FDL08,OUT049,4019.8036195822297
FDQ47,OUT013,540.5661563216938
FDN12,OUT035,1795.896927303338
FDW10,OUT013,2922.2320375465133
FDD02,OUT035,1921.9106389890019
FDX35,OUT010,594.8784129247167
FDT35,OUT046,2780.0972208000608
DRN47,OUT019,435.90601080054375
FDB11,OUT010,570.5241100974233
FDN20,OUT045,2761.9001924394743
FDB59,OUT035,3278.1856934589105
FDJ58,OUT045,2840.5173006481673
FDU60,OUT046,2767.1212456892417
FDS03,OUT049,1078.3538008538098
FDU40,OUT019,465.1049375172968
DRH15,OUT049,735.5535159725873
FDD04,OUT027,3794.5481579596435
FDQ01,OUT046,4175.736061024139
FDF28,OUT035,2041.0344983541659
FDD22,OUT010,275.3133577230526
FDY19,OUT046,1918.304057418229
FDN33,OUT035,1523.6944983412277
FDV36,OUT035,2060.294379272288
FDW01,OUT010,376.08247303726125
FDJ28,OUT049,3169.8042107883175
FDB17,OUT035,2948.8752706539663
FDM40,OUT049,2314.562976438847
FDV46,OUT045,2289.030295871197
FDQ44,OUT049,1947.7230284025854
NCD42,OUT046,584.1036826100074
DRH37,OUT046,2687.8162696064155
FDR10,OUT018,2298.4798723698377
NCD06,OUT027,1318.131376113001
FDI53,OUT046,2655.638901336514
FDG16,OUT035,3565.022096591062
